created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:10:01 UTC,372711000,1,-20.44312,57.74317333,0,61,330,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 17:06:56.918422 UTC,2020-07-25 16:55:42 UTC,372711000,1,-20.44330667,57.74309333,0,323,330,7,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-26 04:33:19.857169 UTC,2020-07-25 17:10:25 UTC,372711000,1,-20.4431,57.7432,0,61,330,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 17:06:46.619933 UTC,2020-07-25 16:56:22 UTC,372711000,1,-20.44330667,57.74314667,0,323,331,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-26 01:28:44.323610 UTC,2020-07-25 17:01:12 UTC,372711000,1,-20.44321667,57.74315,0,21,331,7,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-26 01:36:05.375228 UTC,2020-07-25 17:23:09 UTC,372711000,1,-20.44305,57.7432,0,61,331,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:58:42.322688 UTC,2020-07-25 17:01:00 UTC,372711000,1,-20.44322667,57.74314667,0,21,331,5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 17:41:39.630560 UTC,2020-07-25 17:34:45.540 UTC,372711000,1,-20.44295,57.74321667,0,248,332,-128,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:34:15 UTC,372711000,1,-20.44293333,57.7432,0,248,332,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:50:12 UTC,372711000,1,-20.44288,57.74322667,0,52,332,-5,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:09:40.156589 UTC,2020-07-25 17:50:15.980 UTC,372711000,1,-20.44286667,57.74325,0,52,332,-128,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:35:46 UTC,372711000,1,-20.44290667,57.74322667,0,39,332,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:47:22 UTC,372711000,1,-20.44290667,57.74322667,0,52,333,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
